invoice_id,customer_id,transaction_date,product,category,quantity,unit_price,total_price,country
INV-13561,CUST-1354,2023-08-23,Wireless Mouse,Electronics,1,32.25,32.25,Germany
INV-16601,CUST-1892,2023-08-23,Sweater,Clothing,2,86.43,172.86,Germany
INV-14948,CUST-1671,2023-08-23,Picture Frame,Home & Garden,1,29.02,29.02,Germany
INV-16735,CUST-2810,2023-08-23,Phone Case,Electronics,1,62.42,62.42,United Kingdom
INV-14381,CUST-1403,2023-08-23,Self-Help Book,Books,3,16.61,49.83,United States
INV-17225,CUST-2443,2023-08-23,Hat,Clothing,1,116.62,116.62,Italy
INV-19344,CUST-3401,2023-08-23,Plant Pot,Home & Garden,1,29.12,29.12,Australia
INV-10765,CUST-4999,2023-08-23,Yoga Mat,Sports,1,107.96,107.96,Germany
INV-13037,CUST-2710,2023-08-23,Wireless Mouse,Electronics,2,15.49,30.98,United States
INV-13355,CUST-2548,2023-08-23,Webcam,Electronics,2,68.74,137.48,Germany
INV-19180,CUST-3040,2023-08-23,Picture Frame,Home & Garden,1,11.45,11.45,United States
INV-19566,CUST-3455,2023-08-23,Coffee Mug,Home & Garden,2,57.93,115.86,Canada
INV-19426,CUST-4689,2023-08-23,Shoes,Clothing,3,117.62,352.86,United States
INV-12737,CUST-2564,2023-08-23,Headphones,Electronics,1,78.85,78.85,United Kingdom
INV-19442,CUST-1695,2023-08-24,Water Bottle,Sports,1,74.89,74.89,Netherlands
INV-11210,CUST-2701,2023-08-24,Yoga Mat,Sports,1,169.84,169.84,United Kingdom
INV-18976,CUST-3060,2023-08-24,Keyboard,Electronics,1,52.92,52.92,Canada
INV-19226,CUST-1672,2023-08-24,Headphones,Electronics,1,79.92,79.92,Australia
INV-16412,CUST-1876,2023-08-24,Jeans,Clothing,1,74.34,74.34,Australia
INV-12664,CUST-1674,2023-08-24,Textbook,Books,1,35.35,35.35,Australia
INV-10842,CUST-2456,2023-08-24,Tennis Racket,Sports,1,186.3,186.3,United States
INV-12221,CUST-2267,2023-08-24,Water Bottle,Sports,2,101.08,202.16,United States
INV-16737,CUST-3746,2023-08-24,Lamp,Home & Garden,3,16.34,49.02,Netherlands
INV-14143,CUST-4486,2023-08-24,Keyboard,Electronics,1,27.42,27.42,Netherlands
INV-10383,CUST-1689,2023-08-24,Candle,Home & Garden,1,63.44,63.44,Italy
INV-14562,CUST-4224,2023-08-24,Plant Pot,Home & Garden,3,51.12,153.36,Italy
INV-11230,CUST-3833,2023-08-24,Wireless Mouse,Electronics,1,68.32,68.32,Italy
INV-13420,CUST-1816,2023-08-24,Fiction Novel,Books,1,24.26,24.26,Sweden
INV-13908,CUST-2621,2023-08-24,Cushion,Home & Garden,1,52.51,52.51,Netherlands
INV-11133,CUST-1147,2023-08-24,Webcam,Electronics,3,75.77,227.31,Italy
INV-15711,CUST-1451,2023-08-24,Tennis Racket,Sports,1,99.32,99.32,France
INV-13844,CUST-1082,2023-08-24,Headphones,Electronics,1,41.77,41.77,France
INV-16656,CUST-1490,2023-08-24,Textbook,Books,1,20.92,20.92,United Kingdom
INV-19432,CUST-1490,2023-08-24,Yoga Mat,Sports,2,176.76,353.52,Germany
INV-14710,CUST-3346,2023-08-24,Wireless Mouse,Electronics,1,74.17,74.17,Spain
INV-17055,CUST-4300,2023-08-24,Coffee Mug,Home & Garden,2,28.47,56.94,United States
INV-11007,CUST-4114,2023-08-24,Keyboard,Electronics,4,87.17,348.68,United Kingdom
INV-10391,CUST-2157,2023-08-24,Candle,Home & Garden,1,65.65,65.65,Spain
INV-12196,CUST-3348,2023-08-24,Textbook,Books,1,39.77,39.77,Italy
INV-15690,CUST-3057,2023-08-24,Textbook,Books,3,25.98,77.94,Australia
INV-15983,CUST-1738,2023-08-24,Tennis Racket,Sports,4,148.49,593.96,United Kingdom
INV-18126,CUST-4707,2023-08-24,Lamp,Home & Garden,4,15.57,62.28,Australia
INV-16492,CUST-2290,2023-08-24,Webcam,Electronics,1,41.5,41.5,United Kingdom
INV-15841,CUST-3249,2023-08-24,Textbook,Books,2,17.67,35.34,Germany
INV-14342,CUST-2893,2023-08-24,Coffee Mug,Home & Garden,2,16.14,32.28,Germany
INV-14557,CUST-2890,2023-08-25,T-Shirt,Clothing,1,108.59,108.59,Australia
INV-15557,CUST-2364,2023-08-25,Webcam,Electronics,4,76.32,305.28,Spain
INV-13703,CUST-2306,2023-08-25,Headphones,Electronics,1,129.93,129.93,Sweden
INV-19409,CUST-2956,2023-08-25,Candle,Home & Garden,4,71.91,287.64,Canada
INV-16509,CUST-1741,2023-08-25,Travel Guide,Books,1,33.53,33.53,Netherlands
INV-19093,CUST-1254,2023-08-25,Shoes,Clothing,2,31.29,62.58,Netherlands
INV-16029,CUST-3861,2023-08-25,T-Shirt,Clothing,3,51.4,154.2,United States
INV-13362,CUST-4019,2023-08-25,Tennis Racket,Sports,1,150.25,150.25,Germany
INV-14275,CUST-4237,2023-08-25,Wireless Mouse,Electronics,2,144.88,289.76,Germany
INV-16837,CUST-1935,2023-08-25,Tennis Racket,Sports,1,128.97,128.97,Germany
INV-14694,CUST-2863,2023-08-25,Wireless Mouse,Electronics,1,31.61,31.61,Canada
INV-19205,CUST-2468,2023-08-25,Travel Guide,Books,2,31.23,62.46,Australia
INV-11725,CUST-2164,2023-08-25,Coffee Mug,Home & Garden,3,55.06,165.18,United States
INV-15365,CUST-2543,2023-08-25,Picture Frame,Home & Garden,1,25.59,25.59,United States
INV-11184,CUST-1812,2023-08-25,Headphones,Electronics,2,102.36,204.72,United Kingdom
INV-16082,CUST-2449,2023-08-25,Football,Sports,2,175.94,351.88,Germany
INV-18888,CUST-3495,2023-08-25,Jeans,Clothing,1,38.93,38.93,Australia
INV-10694,CUST-2320,2023-08-25,Hat,Clothing,3,99.97,299.91,Netherlands
INV-10891,CUST-1681,2023-08-25,Self-Help Book,Books,3,45.38,136.14,Canada
INV-19612,CUST-1935,2023-08-25,Tennis Racket,Sports,1,107.25,107.25,Sweden
INV-16540,CUST-2628,2023-08-25,Shoes,Clothing,1,74.78,74.78,Spain
INV-11784,CUST-1113,2023-08-25,Picture Frame,Home & Garden,1,34.79,34.79,Spain
INV-17597,CUST-1866,2023-08-25,Biography,Books,1,30.56,30.56,Germany
INV-18483,CUST-3019,2023-08-26,Water Bottle,Sports,4,30.77,123.08,Sweden
INV-17262,CUST-2554,2023-08-26,Fiction Novel,Books,1,34.65,34.65,United Kingdom
INV-15912,CUST-2811,2023-08-26,Keyboard,Electronics,1,122.74,122.74,United Kingdom
INV-18546,CUST-2787,2023-08-26,Cushion,Home & Garden,1,51.16,51.16,Spain
INV-16188,CUST-2798,2023-08-26,Cushion,Home & Garden,3,38.48,115.44,Spain
INV-12153,CUST-2700,2023-08-26,T-Shirt,Clothing,1,61.99,61.99,Italy
INV-18637,CUST-3644,2023-08-26,Candle,Home & Garden,1,74.66,74.66,United States
INV-14250,CUST-4514,2023-08-26,Keyboard,Electronics,5,137.95,689.75,Sweden
INV-17159,CUST-1644,2023-08-26,Textbook,Books,1,16.11,16.11,Germany
INV-11445,CUST-2252,2023-08-26,Water Bottle,Sports,1,117.28,117.28,Spain
INV-12338,CUST-2779,2023-08-26,Biography,Books,3,46.94,140.82,Spain
INV-10080,CUST-3734,2023-08-26,Water Bottle,Sports,1,184.73,184.73,Germany
INV-12842,CUST-1706,2023-08-26,Biography,Books,1,29.58,29.58,Netherlands
INV-15044,CUST-1008,2023-08-26,Webcam,Electronics,1,28.44,28.44,Sweden
INV-11506,CUST-4542,2023-08-26,Textbook,Books,2,49.65,99.3,United Kingdom
INV-11800,CUST-2707,2023-08-26,Cushion,Home & Garden,1,29.26,29.26,United Kingdom
INV-19413,CUST-4025,2023-08-26,T-Shirt,Clothing,3,69.05,207.15,United Kingdom
INV-17702,CUST-1793,2023-08-26,Sweater,Clothing,1,110.21,110.21,Spain
INV-10427,CUST-2581,2023-08-26,Football,Sports,1,121.42,121.42,Spain
INV-15909,CUST-2000,2023-08-26,Phone Case,Electronics,1,53.51,53.51,United States
INV-10804,CUST-3854,2023-08-26,Picture Frame,Home & Garden,3,31.81,95.43,Australia
INV-18757,CUST-1630,2023-08-26,Tennis Racket,Sports,1,149.07,149.07,Spain
INV-12023,CUST-1576,2023-08-26,Tennis Racket,Sports,1,149.61,149.61,United States
INV-10079,CUST-1102,2023-08-26,Cookbook,Books,4,17.04,68.16,Netherlands
INV-14604,CUST-4049,2023-08-26,T-Shirt,Clothing,3,88.91,266.73,Sweden
INV-11854,CUST-2736,2023-08-26,Textbook,Books,1,47.3,47.3,Netherlands
INV-12844,CUST-2314,2023-08-26,Cookbook,Books,3,41.48,124.44,Italy
INV-15564,CUST-3768,2023-08-27,Phone Case,Electronics,2,60.31,120.62,United Kingdom
INV-18656,CUST-2509,2023-08-27,Coffee Mug,Home & Garden,2,16.81,33.62,United Kingdom
INV-18354,CUST-1057,2023-08-27,Biography,Books,1,12.28,12.28,Netherlands
INV-14898,CUST-3112,2023-08-27,Jacket,Clothing,1,41.08,41.08,United States
INV-11968,CUST-4156,2023-08-27,Textbook,Books,1,23.93,23.93,Australia
INV-14217,CUST-4752,2023-08-27,T-Shirt,Clothing,2,116.24,232.48,Italy
INV-18692,CUST-2434,2023-08-27,Football,Sports,1,145.34,145.34,Australia
INV-15141,CUST-3386,2023-08-27,Travel Guide,Books,2,43.52,87.04,Germany
INV-18029,CUST-1212,2023-08-27,Cushion,Home & Garden,1,22.19,22.19,Italy
INV-12579,CUST-3092,2023-08-27,Biography,Books,3,14.86,44.58,Netherlands
INV-15073,CUST-1430,2023-08-27,Travel Guide,Books,3,45.35,136.05,Germany
INV-11660,CUST-1223,2023-08-27,Textbook,Books,1,13.74,13.74,Netherlands
INV-17709,CUST-2611,2023-08-27,Sweater,Clothing,1,72.12,72.12,Netherlands
INV-13784,CUST-2484,2023-08-27,T-Shirt,Clothing,3,89.74,269.22,United Kingdom
INV-12510,CUST-3919,2023-08-27,USB Cable,Electronics,1,136.99,136.99,Spain
INV-14348,CUST-1311,2023-08-27,USB Cable,Electronics,2,58.67,117.34,Italy
INV-15894,CUST-4946,2023-08-28,Picture Frame,Home & Garden,1,72.75,72.75,United States
INV-15517,CUST-1116,2023-08-28,Running Shoes,Sports,1,45.46,45.46,Sweden
INV-16121,CUST-2102,2023-08-28,Dumbbell Set,Sports,1,51.66,51.66,Netherlands
INV-10829,CUST-2640,2023-08-28,Hat,Clothing,3,69.14,207.42,United Kingdom
INV-15744,CUST-1087,2023-08-28,Hat,Clothing,1,53.4,53.4,Australia
INV-14741,CUST-2859,2023-08-28,Headphones,Electronics,3,80.03,240.09,Canada
INV-17562,CUST-1325,2023-08-28,Sweater,Clothing,1,107.03,107.03,France
INV-19855,CUST-3811,2023-08-28,Running Shoes,Sports,2,189.28,378.56,Netherlands
INV-16165,CUST-4254,2023-08-28,Webcam,Electronics,1,75.2,75.2,Spain
INV-15685,CUST-1851,2023-08-28,Running Shoes,Sports,4,40.41,161.64,France
INV-16497,CUST-4603,2023-08-28,Dumbbell Set,Sports,2,49.82,99.64,Netherlands
INV-14788,CUST-1167,2023-08-28,Self-Help Book,Books,1,45.61,45.61,Australia
INV-14696,CUST-2970,2023-08-28,Running Shoes,Sports,1,39.7,39.7,Australia
INV-12525,CUST-4748,2023-08-28,Keyboard,Electronics,3,113.18,339.54,France
INV-10172,CUST-2972,2023-08-28,Biography,Books,1,39.86,39.86,United Kingdom
INV-17134,CUST-1330,2023-08-28,Coffee Mug,Home & Garden,1,18.19,18.19,Canada
INV-17024,CUST-2394,2023-08-28,Fiction Novel,Books,1,27.29,27.29,Italy
INV-14698,CUST-1876,2023-08-28,Biography,Books,2,13.81,27.62,Australia
INV-13981,CUST-1783,2023-08-28,Sweater,Clothing,2,72.06,144.12,United States
INV-15015,CUST-1689,2023-08-28,Phone Case,Electronics,4,113.51,454.04,France
INV-16131,CUST-1724,2023-08-28,Football,Sports,4,45.64,182.56,Canada
INV-14961,CUST-1016,2023-08-28,Wireless Mouse,Electronics,4,148.41,593.64,Italy
INV-13290,CUST-2806,2023-08-28,USB Cable,Electronics,1,17.97,17.97,Spain
INV-17158,CUST-1164,2023-08-28,Running Shoes,Sports,1,186.84,186.84,Canada
INV-12098,CUST-2015,2023-08-29,Jacket,Clothing,3,20.65,61.95,Netherlands
INV-11108,CUST-1243,2023-08-29,Wireless Mouse,Electronics,2,122.06,244.12,United States
INV-11367,CUST-4239,2023-08-29,Tennis Racket,Sports,1,178.88,178.88,United Kingdom
INV-15846,CUST-4500,2023-08-29,Cushion,Home & Garden,1,42.73,42.73,United States
INV-16007,CUST-2951,2023-08-29,USB Cable,Electronics,4,105.21,420.84,Germany
INV-10133,CUST-2062,2023-08-29,Phone Case,Electronics,2,125.89,251.78,Germany
INV-15132,CUST-3026,2023-08-29,Cookbook,Books,1,28.12,28.12,Canada
INV-16485,CUST-2078,2023-08-29,Jacket,Clothing,1,57.84,57.84,Canada
INV-16804,CUST-1648,2023-08-29,Yoga Mat,Sports,1,150.66,150.66,Spain
INV-19269,CUST-3190,2023-08-29,Hat,Clothing,1,57.59,57.59,Sweden
INV-15220,CUST-1894,2023-08-29,Plant Pot,Home & Garden,1,33.78,33.78,Sweden
INV-11629,CUST-2685,2023-08-29,Jacket,Clothing,2,94.36,188.72,Canada
INV-10598,CUST-1109,2023-08-29,Candle,Home & Garden,1,28.24,28.24,United Kingdom
INV-19133,CUST-2095,2023-08-29,Keyboard,Electronics,1,107.62,107.62,Australia
INV-15396,CUST-2561,2023-08-29,USB Cable,Electronics,1,86.24,86.24,Germany
INV-10973,CUST-2175,2023-08-29,Lamp,Home & Garden,1,64.5,64.5,Netherlands
INV-15178,CUST-4980,2023-08-29,Phone Case,Electronics,4,97.32,389.28,Canada
INV-12672,CUST-1165,2023-08-29,Lamp,Home & Garden,1,53.52,53.52,Spain
INV-11870,CUST-2930,2023-08-29,Candle,Home & Garden,3,78.26,234.78,Australia
INV-18538,CUST-2196,2023-08-29,Textbook,Books,2,34.37,68.74,Italy
INV-16425,CUST-3294,2023-08-29,Fiction Novel,Books,2,18.36,36.72,Canada
INV-11663,CUST-1298,2023-08-29,Fiction Novel,Books,1,21.14,21.14,Germany
INV-14837,CUST-2490,2023-08-29,Water Bottle,Sports,1,143.22,143.22,Sweden
INV-16264,CUST-4641,2023-08-29,USB Cable,Electronics,1,53.19,53.19,Australia
INV-10944,CUST-1949,2023-08-29,Phone Case,Electronics,1,78.22,78.22,Italy
INV-10125,CUST-2192,2023-08-29,Yoga Mat,Sports,1,43.96,43.96,Sweden
INV-13064,CUST-1363,2023-08-29,Webcam,Electronics,3,38.18,114.54,Canada
INV-14110,CUST-3417,2023-08-29,Webcam,Electronics,1,113.65,113.65,Sweden
INV-18918,CUST-2790,2023-08-29,Candle,Home & Garden,1,33.7,33.7,Netherlands
INV-17126,CUST-1030,2023-08-29,Cushion,Home & Garden,1,48.81,48.81,Canada
INV-18781,CUST-4129,2023-08-29,Webcam,Electronics,3,128.72,386.16,Sweden
INV-17797,CUST-2035,2023-08-29,Keyboard,Electronics,1,45.15,45.15,Canada
INV-16615,CUST-3914,2023-08-29,Fiction Novel,Books,2,41.69,83.38,Italy
INV-16612,CUST-2974,2023-08-29,Webcam,Electronics,1,71.97,71.97,Canada
INV-15505,CUST-1650,2023-08-30,Plant Pot,Home & Garden,2,48.78,97.56,Netherlands
INV-11412,CUST-4360,2023-08-30,Football,Sports,4,59.82,239.28,Germany
INV-10355,CUST-1064,2023-08-30,Headphones,Electronics,4,149.21,596.84,United Kingdom
INV-11826,CUST-4837,2023-08-30,Yoga Mat,Sports,3,116.0,348.0,Sweden
INV-13996,CUST-3782,2023-08-30,Yoga Mat,Sports,3,196.43,589.29,France
INV-12540,CUST-1727,2023-08-30,Phone Case,Electronics,5,102.48,512.4,United States
INV-16115,CUST-1094,2023-08-30,Jacket,Clothing,1,50.69,50.69,Sweden
INV-18047,CUST-2337,2023-08-30,Yoga Mat,Sports,1,98.43,98.43,Italy
INV-13766,CUST-2538,2023-08-30,Cushion,Home & Garden,3,51.85,155.55,Spain
INV-17461,CUST-1848,2023-08-30,Keyboard,Electronics,1,48.38,48.38,Spain
INV-13600,CUST-1563,2023-08-30,Football,Sports,1,175.44,175.44,United States
INV-14724,CUST-4316,2023-08-30,Plant Pot,Home & Garden,2,76.4,152.8,France
INV-10595,CUST-1262,2023-08-30,Hat,Clothing,1,107.65,107.65,United Kingdom
INV-15145,CUST-1004,2023-08-30,Lamp,Home & Garden,1,11.38,11.38,United Kingdom
INV-18173,CUST-1352,2023-08-30,T-Shirt,Clothing,1,97.62,97.62,Germany
INV-11973,CUST-3488,2023-08-30,Candle,Home & Garden,5,53.77,268.85,United States
INV-15147,CUST-4387,2023-08-30,Webcam,Electronics,1,78.09,78.09,United States
INV-15359,CUST-1809,2023-08-30,Candle,Home & Garden,1,37.65,37.65,Spain
INV-16865,CUST-1175,2023-08-30,Coffee Mug,Home & Garden,2,56.5,113.0,Australia
INV-15978,CUST-1617,2023-08-30,Travel Guide,Books,1,38.65,38.65,United States
INV-13268,CUST-2639,2023-08-30,Cushion,Home & Garden,1,59.68,59.68,Australia
INV-11934,CUST-2542,2023-08-30,Cookbook,Books,4,13.99,55.96,Sweden
INV-18480,CUST-4134,2023-08-30,Coffee Mug,Home & Garden,2,49.82,99.64,Germany
INV-10705,CUST-3678,2023-08-30,Headphones,Electronics,3,50.18,150.54,Netherlands
INV-11194,CUST-4720,2023-08-30,Headphones,Electronics,1,22.93,22.93,France
INV-10971,CUST-3583,2023-08-30,Yoga Mat,Sports,2,111.82,223.64,France
INV-18057,CUST-3523,2023-08-30,Picture Frame,Home & Garden,3,66.32,198.96,Spain
INV-16404,CUST-3713,2023-08-30,Headphones,Electronics,1,132.71,132.71,Sweden
INV-12649,CUST-2548,2023-08-31,Cushion,Home & Garden,2,40.23,80.46,Germany
INV-17827,CUST-2490,2023-08-31,Candle,Home & Garden,4,55.92,223.68,Germany
INV-15829,CUST-2576,2023-08-31,Running Shoes,Sports,1,96.59,96.59,Italy
INV-12303,CUST-2553,2023-08-31,Jacket,Clothing,1,29.71,29.71,Spain
INV-10369,CUST-1987,2023-08-31,Self-Help Book,Books,1,15.97,15.97,Netherlands
INV-18009,CUST-2956,2023-08-31,Cookbook,Books,1,27.84,27.84,Netherlands
INV-18004,CUST-1831,2023-08-31,Water Bottle,Sports,2,143.65,287.3,Italy
INV-14892,CUST-3898,2023-08-31,Shoes,Clothing,1,72.3,72.3,Netherlands
INV-13835,CUST-2349,2023-08-31,Picture Frame,Home & Garden,3,47.38,142.14,United Kingdom
INV-19302,CUST-1974,2023-08-31,USB Cable,Electronics,1,139.04,139.04,United Kingdom
INV-17655,CUST-1473,2023-08-31,Picture Frame,Home & Garden,1,68.57,68.57,Canada
INV-15706,CUST-1077,2023-08-31,Biography,Books,1,34.73,34.73,Germany
INV-18860,CUST-1466,2023-08-31,Textbook,Books,5,47.8,239.0,Australia
INV-13323,CUST-2306,2023-08-31,Picture Frame,Home & Garden,1,26.32,26.32,Italy
INV-11075,CUST-2834,2023-08-31,Phone Case,Electronics,2,88.73,177.46,Canada
INV-12940,CUST-3730,2023-08-31,Keyboard,Electronics,1,87.91,87.91,Australia
INV-19452,CUST-4667,2023-08-31,Candle,Home & Garden,2,79.56,159.12,Australia
INV-13773,CUST-1785,2023-08-31,Shoes,Clothing,2,113.09,226.18,United States
INV-15539,CUST-2550,2023-08-31,Webcam,Electronics,1,116.16,116.16,United Kingdom
INV-13933,CUST-4201,2023-08-31,Biography,Books,2,10.74,21.48,Spain
INV-11235,CUST-2728,2023-08-31,Water Bottle,Sports,3,30.93,92.79,Germany
INV-11998,CUST-4416,2023-08-31,Running Shoes,Sports,2,124.81,249.62,Spain
INV-17041,CUST-3947,2023-08-31,Plant Pot,Home & Garden,1,47.09,47.09,France
INV-14375,CUST-1747,2023-08-31,Jeans,Clothing,2,22.93,45.86,Italy
INV-19878,CUST-1236,2023-08-31,USB Cable,Electronics,5,129.22,646.1,Netherlands
INV-12553,CUST-3687,2023-08-31,Football,Sports,4,123.72,494.88,France
INV-12622,CUST-4218,2023-08-31,Plant Pot,Home & Garden,1,29.84,29.84,United States
INV-10556,CUST-2728,2023-08-31,Wireless Mouse,Electronics,2,42.94,85.88,United Kingdom
INV-12535,CUST-1125,2023-08-31,Webcam,Electronics,1,69.8,69.8,Spain
INV-15319,CUST-4329,2023-08-31,Lamp,Home & Garden,2,53.99,107.98,France
INV-17574,CUST-2135,2023-09-01,Candle,Home & Garden,2,42.2,84.4,Netherlands
INV-19639,CUST-4984,2023-09-01,Water Bottle,Sports,2,57.71,115.42,Germany
INV-11669,CUST-2096,2023-09-01,Plant Pot,Home & Garden,4,23.9,95.6,Italy
INV-16411,CUST-4658,2023-09-01,Wireless Mouse,Electronics,1,125.56,125.56,Spain
INV-19121,CUST-2778,2023-09-01,Football,Sports,1,21.52,21.52,Australia
INV-16750,CUST-2969,2023-09-01,Self-Help Book,Books,1,23.44,23.44,Spain
INV-11288,CUST-2708,2023-09-01,Dumbbell Set,Sports,4,119.67,478.68,Spain
INV-12176,CUST-1958,2023-09-01,Biography,Books,2,25.59,51.18,Spain
INV-11136,CUST-3302,2023-09-01,Textbook,Books,2,32.15,64.3,Italy
INV-10430,CUST-1199,2023-09-01,Picture Frame,Home & Garden,2,64.9,129.8,Australia
INV-17464,CUST-1894,2023-09-01,Running Shoes,Sports,1,48.31,48.31,Germany
INV-15957,CUST-2587,2023-09-01,Shoes,Clothing,1,116.5,116.5,Germany
INV-17556,CUST-1759,2023-09-01,Travel Guide,Books,1,34.43,34.43,United States
INV-11120,CUST-2923,2023-09-01,Biography,Books,1,49.4,49.4,United Kingdom
INV-19215,CUST-1984,2023-09-01,Travel Guide,Books,2,20.85,41.7,United States
INV-13872,CUST-2955,2023-09-01,Plant Pot,Home & Garden,1,52.04,52.04,United States
INV-16182,CUST-4284,2023-09-01,Coffee Mug,Home & Garden,1,14.63,14.63,Canada
INV-10562,CUST-1612,2023-09-01,Football,Sports,1,175.38,175.38,France
INV-10962,CUST-1569,2023-09-01,Self-Help Book,Books,2,25.26,50.52,Germany
INV-10082,CUST-1921,2023-09-01,Running Shoes,Sports,2,168.66,337.32,Germany
INV-12437,CUST-1821,2023-09-01,Fiction Novel,Books,1,12.61,12.61,Australia
INV-12423,CUST-2032,2023-09-01,Webcam,Electronics,1,20.22,20.22,United Kingdom
INV-17043,CUST-4237,2023-09-01,T-Shirt,Clothing,2,101.63,203.26,Italy
INV-13789,CUST-1222,2023-09-01,USB Cable,Electronics,3,141.83,425.49,United Kingdom
INV-14280,CUST-4562,2023-09-01,Water Bottle,Sports,1,137.84,137.84,United Kingdom
INV-14294,CUST-1960,2023-09-01,Shoes,Clothing,3,106.5,319.5,Italy
INV-17493,CUST-3658,2023-09-01,Travel Guide,Books,1,42.4,42.4,France
INV-12090,CUST-2901,2023-09-02,Coffee Mug,Home & Garden,1,24.54,24.54,Sweden
INV-15770,CUST-2140,2023-09-02,USB Cable,Electronics,1,99.66,99.66,Netherlands
INV-19943,CUST-1030,2023-09-02,Hat,Clothing,1,112.24,112.24,Italy
INV-16223,CUST-2095,2023-09-02,Picture Frame,Home & Garden,4,78.58,314.32,France
INV-15257,CUST-2170,2023-09-02,Keyboard,Electronics,2,111.99,223.98,Australia
INV-15258,CUST-3489,2023-09-02,Lamp,Home & Garden,2,49.77,99.54,Canada
INV-11890,CUST-3867,2023-09-02,Textbook,Books,3,27.99,83.97,Canada
INV-10332,CUST-3664,2023-09-02,Water Bottle,Sports,4,90.28,361.12,Italy
INV-11465,CUST-1993,2023-09-02,Keyboard,Electronics,1,23.68,23.68,France
INV-16022,CUST-2449,2023-09-02,Self-Help Book,Books,1,17.46,17.46,Australia
INV-17145,CUST-1840,2023-09-02,Sweater,Clothing,3,102.94,308.82,France
INV-18291,CUST-2377,2023-09-02,Shoes,Clothing,1,107.3,107.3,Spain
INV-17581,CUST-3832,2023-09-02,Picture Frame,Home & Garden,1,77.79,77.79,Sweden
INV-14223,CUST-3242,2023-09-02,Headphones,Electronics,1,36.62,36.62,Australia
INV-12444,CUST-2960,2023-09-02,Jacket,Clothing,1,100.12,100.12,Italy
INV-10795,CUST-2227,2023-09-02,Sweater,Clothing,2,48.68,97.36,Italy
INV-13058,CUST-1684,2023-09-02,Jacket,Clothing,1,46.63,46.63,Sweden
INV-14497,CUST-3836,2023-09-02,Running Shoes,Sports,1,50.54,50.54,United States
INV-10764,CUST-4848,2023-09-02,Shoes,Clothing,2,32.82,65.64,Spain
INV-18653,CUST-1166,2023-09-02,Water Bottle,Sports,2,146.52,293.04,Germany
INV-17339,CUST-1830,2023-09-02,Wireless Mouse,Electronics,2,31.3,62.6,Australia
INV-10341,CUST-2325,2023-09-02,Coffee Mug,Home & Garden,1,38.06,38.06,Germany
INV-14838,CUST-1703,2023-09-03,Cookbook,Books,2,40.39,80.78,Italy
INV-10700,CUST-1947,2023-09-03,Biography,Books,1,43.6,43.6,Australia
INV-13139,CUST-2841,2023-09-03,Running Shoes,Sports,1,127.6,127.6,Sweden
INV-12281,CUST-2882,2023-09-03,Dumbbell Set,Sports,5,78.85,394.25,Italy
INV-11048,CUST-2370,2023-09-03,Candle,Home & Garden,5,26.73,133.65,United States
INV-16527,CUST-3824,2023-09-03,Coffee Mug,Home & Garden,2,65.79,131.58,Sweden
INV-15013,CUST-4805,2023-09-03,Textbook,Books,3,45.55,136.65,Netherlands
INV-12488,CUST-1323,2023-09-03,Biography,Books,1,23.93,23.93,Canada
INV-11562,CUST-2185,2023-09-03,Picture Frame,Home & Garden,2,78.35,156.7,Spain
INV-12574,CUST-1084,2023-09-03,T-Shirt,Clothing,1,88.51,88.51,France
INV-12396,CUST-1259,2023-09-03,Football,Sports,1,118.13,118.13,Sweden
INV-17287,CUST-4990,2023-09-03,Cookbook,Books,2,39.0,78.0,Italy
